00911,1
00912,1
00913,1
00914,1
00915,1
00916,1
00917,1
00918,1
00919,1
00920,1
00921,1
00922,1
00923,1
00924,1
00925,1
00926,1
00927,1
00945,1
00946,1
00954,1
00957,1
00960,1
00978,1
00979,1
00980,1
00981,1
00982,1
00983,1
00984,1
00985,1
00986,1
00988,1
00989,1
00990,1
00991,1
00992,1
00993,1
01011,1
01012,1
01014,1
01015,1
01016,1
01017,1
01018,1
01019,1
01020,1
01021,1
01022,1
01023,1
01024,1
01025,1
01026,1
01027,1
01045,1
01046,1
01047,1
01048,1
01049,1
01050,1
01051,1
01052,1
01053,1
01054,1
01055,1
01056,1
01058,1
01059,1
01060,1
01078,1
01079,1
01080,1
01081,1
01082,1
01085,1
01086,1
01087,1
01088,1
01089,1
01090,1
01091,1
01093,1
01115,1
01118,1
01119,1
01121,1
01122,1
01123,1
01126,1
01145,1
01146,1
01147,1
01148,1
01149,1
01150,1
01153,1
01154,1
01155,1
01156,1
01157,1
01159,1
01160,1
01185,1
01186,1
01187,1
01188,1
01189,1
01191,1
01192,1
01193,1
01256,1
01257,1
01258,1
01259,1
01260,1
01278,1
01279,1
01280,1
01281,1
01282,1
01283,1
01284,1
01285,1
01286,1
01287,1
01288,1
01289,1
01292,1
01293,1
01311,10
01312,1
01313,1
01314,1
01315,1
01316,1
01317,1
01318,1
01319,1
01320,1
01321,1
01322,1
01323,1
01324,1
01325,1
01326,1
01327,1
01345,1
01346,1
01347,1
01348,1
01349,1
01350,1
01351,1
01353,1
01354,1
01355,1
01356,1
01357,1
01358,1
01359,1
01360,1
01361,1
01378,4
01379,1
01380,1
01381,1
01382,1
01383,1
01384,1
01385,1
01386,1
01387,1
01388,1
01389,1
01390,1
01391,1
01392,1
01393,1
01394,1
01412,1
01413,1
01414,1
01415,1
01416,1
01417,1
01418,1
01419,1
01420,1
01421,1
01422,1
01423,1
01425,1
01426,1
01427,1
01445,1
01447,1
01449,1
01460,1
01461,1
01493,1
01494,1
01512,1
01514,1
01515,1
01518,1
01525,1
01545,1
01554,1
01556,1
01558,1
01655,1
01679,1
01680,1
01681,1
01682,1
01683,1
01684,1
01685,1
01686,1
01687,1
01688,1
01689,1
01690,1
01691,1
01692,1
01693,1
01694,1
01721,1
01722,1
01723,1
01724,1
01725,1
01726,1
01727,1
01728,1
01745,4
01746,1
01747,1
01748,1
01749,1
01750,1
01754,1
01755,1
01756,1
01757,1
01758,1
01759,1
01760,1
01761,1
01779,1
01780,1
01783,1
01784,1
01785,1
01787,1
01788,1
01789,1
01790,1
01791,1
01792,1
01794,1
