00919,1
00920,1
00921,1
00922,1
00923,1
00924,1
00925,1
00926,1
00927,1
00928,1
00929,1
00930,1
00931,1
00932,1
00933,1
00934,1
00952,1
00953,1
00954,1
00955,1
00956,1
00957,1
00958,1
00961,1
00963,1
00964,1
00965,1
00985,1
00986,1
00987,1
00988,1
00989,1
00990,1
00991,1
00993,1
00994,1
00996,1
00997,1
00998,1
01019,1
01023,1
01054,1
01055,1
01056,1
01057,1
01058,1
01059,1
01060,1
01061,1
01062,1
01063,1
01064,1
01065,1
01066,1
01068,1
01085,1
01086,1
01088,1
01089,1
01090,1
01091,1
01093,1
01094,1
01095,1
01096,1
01097,1
01098,1
01099,1
01100,1
01101,1
01119,1
01120,1
01121,1
01122,1
01123,1
01124,1
01125,1
01126,1
01127,1
01128,1
01129,1
01130,1
01131,1
01132,1
01133,1
01134,1
01152,1
01153,1
01154,1
01155,1
01156,1
01157,1
01158,1
01159,1
01160,1
01161,1
01162,1
01163,1
01198,1
01199,1
01219,1
01220,1
01221,1
01223,1
01225,1
01226,1
01227,1
01228,1
01229,1
01230,1
01232,1
01286,1
01289,1
01291,1
01294,1
01295,1
01296,1
01297,1
01298,1
01299,1
01300,1
01319,1
01320,1
01321,1
01322,1
01323,1
01324,1
01325,1
01326,1
01327,1
01328,1
01329,1
01330,1
01331,1
01332,1
01333,1
01334,1
01335,1
01368,1
01388,1
01390,1
01391,1
01392,1
01393,1
01394,1
01395,1
01398,1
01399,1
01400,1
01401,1
01423,1
01432,1
01452,1
01455,1
01458,1
01459,1
01466,1
01468,1
01495,1
01496,1
01497,1
01498,1
01499,1
01500,1
01501,1
01519,1
01521,1
01522,1
01523,1
01524,1
01525,1
01558,1
01559,1
01560,1
01561,1
01562,1
01563,1
01564,1
01565,1
01566,1
01567,1
01568,1
01586,1
01587,1
01588,1
01589,1
01590,1
01591,1
01592,1
01593,1
01594,1
01595,1
01596,1
01597,1
01598,1
01599,1
01600,1
01601,1
01602,1
01619,1
01620,1
01621,1
01622,1
01623,1
01624,1
01625,1
01626,1
01627,1
01628,1
01629,1
01630,1
01631,1
01632,1
01633,1
01634,1
01635,1
01653,1
01654,1
01655,1
01656,1
01658,1
01659,1
01662,1
01663,1
01664,1
01665,1
01692,1
01693,1
01694,1
01696,1
01697,1
01699,1
01700,1
01701,1
01702,1
01719,1
01720,1
01721,1
01722,1
01723,1
01724,1
01725,1
01726,1
01727,1
01729,1
01730,1
01731,1
01732,1
01733,1
01753,1
01754,1
01755,1
01756,1
01757,1
01758,1
01759,1
01760,1
01761,1
01762,1
01763,1
01764,1
01765,1
01766,1
01767,1
01768,1
01786,1
01788,1
01789,1
01790,1
01791,1
01792,1
01793,1
01794,1
01795,1
01796,1
01797,1
01798,1
