00908,1
00923,1
00927,1
00939,14
00955,1
00957,1
00971,1
00987,1
00991,1
01003,1
01016,1
01019,1
01035,1
01049,1
01051,1
01067,26
01083,1
01101,1
01115,1
01130,1
01131,1
01134,1
01147,1
01151,1
01163,1
01173,1
01175,1
01179,1
01187,1
01195,1
01197,1
01211,1
01227,1
01258,1
01260,1
01272,1
01276,1
01291,1
01308,1
01323,1
01339,1
01352,1
01355,1
01368,1
01372,1
01387,1
01403,1
01417,1
01419,1
01435,1
01441,1
01451,1
01467,1
01483,1
01515,1
01530,1
01531,1
01548,14
01564,1
01567,14
01580,1
01595,1
01612,1
01621,26
01628,1
01644,1
01653,26
01660,1
01676,1
01692,1
01707,26
01710,26
01716,1
01723,1
01741,1
01755,1
01764,1
01771,1
01787,14
