00902,1
00903,1
00904,1
00905,1
00907,1
00908,1
00916,1
00939,1
00940,1
00941,1
00942,1
00943,1
00944,1
00945,1
00947,1
00948,1
00949,1
00950,1
00951,1
00952,1
00953,1
00954,1
00955,1
00956,1
00957,1
00958,1
00959,1
00981,1
00982,1
00983,1
00984,1
00985,1
00986,1
00987,1
00988,1
00989,1
00990,1
00991,1
00992,1
00993,1
00994,1
00995,1
00996,1
00997,1
00998,1
00999,1
01000,1
01001,1
01024,1
01025,1
01026,1
01027,1
01028,1
01029,1
01030,1
01031,1
01032,1
01033,1
01034,1
01035,1
01036,1
01037,1
01038,1
01039,1
01040,1
01041,1
01042,1
01043,1
01066,1
01067,1
01068,1
01069,1
01070,1
01071,1
01072,1
01073,1
01074,1
01075,1
01076,1
01077,1
01078,1
01079,1
01080,1
01081,1
01082,1
01083,1
01084,1
01106,1
01107,1
01108,1
01109,1
01110,1
01111,1
01112,1
01113,1
01114,1
01115,1
01116,1
01117,1
01118,1
01119,1
01120,1
01121,1
01122,1
01123,1
01124,1
01125,1
01126,1
01148,1
01149,1
01150,1
01151,1
01152,1
01153,1
01154,1
01155,1
01156,1
01157,1
01158,1
01159,1
01160,1
01161,1
01162,1
01163,1
01164,1
01165,1
01166,1
01167,1
01190,1
01191,1
01192,1
01193,1
01194,1
01195,1
01197,1
01198,1
01199,1
01200,1
01201,1
01202,1
01207,1
01208,1
01209,1
01210,1
01231,1
01232,1
01235,1
01236,1
01237,1
01238,1
01239,1
01240,1
01241,1
01242,1
01243,1
01245,1
01246,1
01247,1
01248,1
01249,1
01250,1
01251,1
01275,1
01276,1
01277,1
01278,1
01279,1
01280,1
01281,1
01282,1
01283,1
01284,1
01285,1
01286,1
01287,1
01288,1
01289,1
01290,1
01291,1
01292,1
01293,1
01315,1
01316,1
01317,1
01318,1
01319,1
01320,1
01321,1
01322,1
01324,1
01325,1
01326,1
01327,1
01328,1
01329,1
01330,1
01331,1
01332,1
01333,1
01334,1
01335,1
01357,1
01358,1
01359,1
01360,1
01361,1
01362,1
01363,1
01364,1
01365,1
01366,1
01367,1
01368,1
01369,1
01370,1
01373,1
01374,1
01398,1
01399,1
01400,1
01401,1
01402,1
01403,1
01404,1
01405,1
01406,1
01407,1
01408,1
01409,1
01410,1
01411,1
01412,1
01413,1
01414,1
01415,1
01416,1
01417,1
01418,1
01440,1
01441,1
01442,1
01443,1
01444,1
01445,1
01446,1
01447,1
01448,1
01449,1
01450,1
01451,1
01452,1
01453,1
01454,1
01455,1
01456,1
01457,1
01458,1
01459,1
01460,1
01482,1
01483,1
01484,1
01485,1
01486,1
01487,1
01488,1
01489,1
01490,1
01491,1
01492,1
01493,1
01494,1
01495,1
01496,1
01497,1
01498,1
01499,1
01500,1
01501,1
01523,1
01524,1
01525,1
01526,1
01527,1
01528,1
01529,1
01530,1
01531,1
01532,1
01533,1
01534,1
01535,1
01536,1
01537,1
01538,1
01539,1
01540,1
01541,1
01542,1
01543,1
01565,1
01566,1
01567,1
01568,1
01569,1
01570,1
01571,1
01572,1
01573,1
01574,1
01575,1
01576,1
01577,1
01578,1
01579,1
01580,1
01581,1
01582,1
01583,1
01584,1
01585,1
01607,1
01608,1
01609,1
01610,1
01611,1
01612,1
01613,1
01614,1
01615,1
01616,1
01617,1
01618,1
01619,1
01620,1
01621,1
01622,1
01623,1
01624,1
01625,1
01626,1
01627,1
01648,1
01649,1
01650,1
01651,1
01652,1
01653,1
01654,1
01655,1
01656,1
01657,1
01658,1
01659,1
01660,1
01661,1
01662,1
01663,1
01664,1
01665,1
01666,1
01667,1
01668,1
01690,1
01691,1
01692,1
01693,1
01694,1
01695,1
01696,1
01697,1
01698,1
01699,1
01700,1
01701,1
01702,1
01703,1
01704,1
01705,1
01706,1
01707,1
01708,1
01709,1
01710,1
01732,1
01733,1
01734,1
01735,1
01736,1
01737,1
01738,1
01739,1
01740,1
01741,1
01742,1
01743,1
01744,1
01745,1
01746,1
01747,1
01748,1
01749,1
01750,1
01751,1
01752,1
01774,1
01775,1
01776,1
01777,1
01778,1
01779,1
01780,1
01781,1
01782,1
01783,1
01784,1
01785,1
01786,1
01787,1
01788,1
01789,1
01790,1
01791,1
01792,1
01793,1
